"provincia","estrato","rv"
"Chaco","outer",0.4612
"Chaco","outer",0.4575
"Chaco","outer",0.531
"Chaco","outer",0.3787
"Chaco","outer",0.3324
"Chaco","outer",0.4726
"Chaco","outer",0.5211
"Chaco","outer",0.2608
"Chaco","outer",0.5158
"Chaco","outer",0.6257
"Chaco","outer",0.5307
"Chaco","outer",0.5708
"Chaco","outer",0.4869
"Chaco","outer",0.4489
"Chaco","outer",0.4869
"Chaco","outer",0.4673
"Chaco","outer",0.5255
"Chaco","outer",0.4079
"Chaco","outer",0.4463
"Chaco","outer",0.4858
"Chaco","outer",0.5138
"Chaco","outer",0.5705
"Chaco","outer",0.6378
"Chaco","outer",0.4998
"Chaco","outer",0.3173
"Chaco","outer",0.5576
"Chaco","outer",0.4991
"Chaco","outer",0.4345
"Chaco","outer",0.5126
"Chaco","outer",0.2958
"Chaco","outer",0.5237
"Chaco","outer",0.5164
"Chaco","outer",0.4811
"Chaco","outer",0.5625
"Chaco","outer",0.5349
"Chaco","outer",0.5511
"Chaco","outer",0.3465
"Chaco","outer",0.4762
"Chaco","outer",0.3566
"Chaco","outer",0.4512
"Chaco","outer",0.4436
"Chaco","outer",0.4054
"Chaco","outer",0.4332
"Chaco","outer",0.4327
"Chaco","outer",0.5027
"Chaco","outer",0.5389
"Chaco","outer",0.5936
"Chaco","outer",0.4024
"Chaco","outer",0.4427
"Chaco","outer",0.6307
"Chaco","outer",0.4786
"Chaco","outer",0.3282
"Chaco","outer",0.5157
"Chaco","outer",0.5053
"Chaco","outer",0.4723
"Chaco","outer",0.566
"Chaco","outer",0.5045
"Chaco","outer",0.4908
"Chaco","outer",0.528
"Chaco","outer",0.3515
"Chaco","outer",0.351
"Chaco","outer",0.3163
"Chaco","outer",0.6113
"Chaco","outer",0.3179
"Chaco","outer",0.5584
"Chaco","outer",0.5749
"Chaco","outer",0.4944
"Chaco","outer",0.4777
"Chaco","outer",0.4482
"Chaco","outer",0.5672
"Chaco","outer",0.3467
"Chaco","outer",0.4167
"Chaco","outer",0.4196
"Chaco","outer",0.2543
"Chaco","outer",0.5403
"Chaco","outer",0.4392
"Chaco","outer",0.5321
"Chaco","outer",0.4837
"Chaco","outer",0.529
"Chaco","outer",0.4448
"Chaco","outer",0.5119
"Chaco","outer",0.4449
"Chaco","outer",0.4558
"Chaco","outer",0.3421
"Chaco","outer",0.5997
"Chaco","outer",0.4759
"Chaco","outer",0.6376
"Chaco","outer",0.6008
"Chaco","outer",0.5109
"Chaco","outer",0.3935
"Chaco","outer",0.5159
"Chaco","outer",0.5898
"Chaco","outer",0.4907
"Chaco","outer",0.4479
"Chaco","outer",0.4426
"Chaco","outer",0.3362
"Chaco","outer",0.5769
"Chaco","outer",0.4286
"Chaco","outer",0.4286
"Chaco","outer",0.3388
"Chaco","outer",0.5479
"Chaco","outer",0.5038
"Chaco","outer",0.6001
"Chaco","outer",0.4828
"Chaco","outer",0.5702
"Chaco","outer",0.3791
"Chaco","outer",0.3273
"Chaco","outer",0.6081
"Chaco","outer",0.3864
"Chaco","outer",0.5156
"Chaco","outer",0.5936
"Chaco","outer",0.6248
"Chaco","outer",0.4343
"Corrientes","outer",0.3964
"Corrientes","outer",0.4889
"Corrientes","outer",0.4067
"Corrientes","outer",0.561
"Corrientes","outer",0.4994
"Corrientes","outer",0.4507
"Corrientes","outer",0.5715
"Corrientes","outer",0.6135
"Corrientes","outer",0.4004
"Corrientes","outer",0.493
"Corrientes","outer",0.633
"Corrientes","outer",0.5725
"Corrientes","outer",0.5187
"Corrientes","outer",0.3794
"Corrientes","outer",0.4545
"Corrientes","outer",0.428
"Corrientes","outer",0.731
"Corrientes","outer",0.43
"Corrientes","outer",0.447
"Corrientes","outer",0.5645
"Corrientes","outer",0.2374
"Corrientes","outer",0.3151
"Corrientes","outer",0.6716
"Corrientes","outer",0.5827
"Corrientes","outer",0.6341
"Corrientes","outer",0.472
"Corrientes","outer",0.3771
"Corrientes","outer",0.4693
"Corrientes","outer",0.6925
"Corrientes","outer",0.5388
"Corrientes","outer",0.475
"Corrientes","outer",0.5641
"Corrientes","outer",0.4399
"Corrientes","outer",0.4466
"Corrientes","outer",0.7186
"Corrientes","outer",0.5657
"Corrientes","outer",0.3126
"Corrientes","outer",0.4763
"Corrientes","outer",0.4669
"Corrientes","outer",0.5282
"Corrientes","outer",0.6322
"Corrientes","outer",0.4886
"Corrientes","outer",0.5135
"Corrientes","outer",0.5528
"Corrientes","outer",0.4788
"Corrientes","outer",0.4772
"Corrientes","outer",0.6438
"Corrientes","outer",0.3766
"Corrientes","outer",0.6873
"Corrientes","outer",0.7691
"Corrientes","outer",0.6264
"Corrientes","outer",0.4499
"Corrientes","outer",0.6205
"Corrientes","outer",0.5145
"Corrientes","outer",0.462
"Corrientes","outer",0.6877
"Corrientes","outer",0.4896
"Corrientes","outer",0.4942
"Corrientes","outer",0.7064
"Corrientes","outer",0.6388
"Corrientes","outer",0.5048
"Corrientes","outer",0.4546
"Corrientes","outer",0.6134
"Corrientes","outer",0.4438
"Corrientes","outer",0.6261
"Corrientes","outer",0.4386
"Corrientes","outer",0.5835
"Corrientes","outer",0.3921
"Corrientes","outer",0.4649
"Corrientes","outer",0.6926
"Corrientes","outer",0.5811
"Corrientes","outer",0.475
"Corrientes","outer",0.4467
"Corrientes","outer",0.4097
"Corrientes","outer",0.4528
"Corrientes","outer",0.3491
"Corrientes","outer",0.4604
"Corrientes","outer",0.5581
"Corrientes","outer",0.7285
"Corrientes","outer",0.534
"Corrientes","outer",0.3366
"Corrientes","outer",0.4675
"Corrientes","outer",0.3609
"Corrientes","outer",0.4202
"Corrientes","outer",0.4017
"Corrientes","outer",0.5048
"Corrientes","outer",0.4723
"Corrientes","outer",0.4772
"Corrientes","outer",0.3016
"Corrientes","outer",0.4238
"Corrientes","outer",0.6016
"Corrientes","outer",0.5388
"Corrientes","outer",0.5307
"Corrientes","outer",0.4059
"Corrientes","outer",0.5223
"Corrientes","outer",0.6257
"Corrientes","outer",0.3017
"Corrientes","outer",0.6907
"Corrientes","outer",0.6674
"Corrientes","outer",0.7153
"Corrientes","outer",0.4893
"Corrientes","outer",0.4787
"Corrientes","outer",0.6851
"Corrientes","outer",0.6376
"Corrientes","outer",0.6921
"Corrientes","outer",0.5194
"Corrientes","outer",0.4797
"Corrientes","outer",0.5547
"Corrientes","outer",0.368
"Corrientes","outer",0.486
"Corrientes","outer",0.4777
"Corrientes","outer",0.6572
"Corrientes","outer",0.6225
"Corrientes","outer",0.5333
"Corrientes","outer",0.6633
"Corrientes","outer",0.5886
"Corrientes","outer",0.4357
"Corrientes","outer",0.5972
"Corrientes","outer",0.5318
"Corrientes","outer",0.4007
"Corrientes","outer",0.3864
"Corrientes","outer",0.5564
"Corrientes","outer",0.4757
"Corrientes","outer",0.6623
"Corrientes","outer",0.5802
"Corrientes","outer",0.7084
"Corrientes","outer",0.6048
"Corrientes","outer",0.361
"Corrientes","outer",0.4288
"Corrientes","outer",0.4682
"Corrientes","outer",0.5353
"Corrientes","outer",0.3073
"Corrientes","outer",0.4798
"Corrientes","outer",0.334
"Corrientes","outer",0.4406
"Corrientes","outer",0.6265
"Corrientes","outer",0.469
"Corrientes","outer",0.3643
"Corrientes","outer",0.5928
"Corrientes","outer",0.6954
"Corrientes","outer",0.3423
"Corrientes","outer",0.555
"Corrientes","outer",0.6691
"Corrientes","outer",0.3763
"Corrientes","outer",0.6637
"Corrientes","outer",0.3427
"Corrientes","outer",0.6111
"Corrientes","outer",0.6037
"Corrientes","outer",0.3973
"Corrientes","outer",0.4633
"Corrientes","outer",0.406
"Corrientes","outer",0.6647
"Corrientes","outer",0.7049
"Corrientes","outer",0.5189
"Corrientes","outer",0.5454
"Corrientes","outer",0.4621
"Corrientes","outer",0.5427
"Corrientes","outer",0.4939
"Corrientes","outer",0.3508
"Corrientes","outer",0.4467
"Corrientes","outer",0.475
"Corrientes","outer",0.373
"Corrientes","outer",0.4787
"Corrientes","outer",0.448
"Corrientes","outer",0.5009
"Corrientes","outer",0.6958
"Corrientes","outer",0.3619
"Corrientes","outer",0.5193
"Corrientes","outer",0.5338
"Corrientes","outer",0.463
"Corrientes","outer",0.3621
"Corrientes","outer",0.5381
"Corrientes","outer",0.433
"Corrientes","outer",0.675
"Corrientes","outer",0.6111
"Corrientes","outer",0.3524
"Corrientes","outer",0.616
"Corrientes","outer",0.7251
"Corrientes","outer",0.429
"Corrientes","outer",0.4354
"Corrientes","outer",0.6321
"Corrientes","outer",0.6679
"Corrientes","outer",0.4804
"Corrientes","outer",0.6787
"Corrientes","outer",0.5813
"Corrientes","outer",0.3975
"Corrientes","outer",0.6968
"Corrientes","outer",0.4557
"Corrientes","outer",0.485
"Corrientes","outer",0.4303
"Corrientes","outer",0.3828
"Corrientes","outer",0.4014
"Corrientes","outer",0.6619
"Corrientes","outer",0.3784
"Corrientes","outer",0.5381
"Corrientes","outer",0.6319
"Corrientes","outer",0.4452
"Corrientes","outer",0.5506
"Corrientes","outer",0.5166
"Corrientes","outer",0.5611
"Corrientes","outer",0.6846
"Corrientes","outer",0.5653
"Corrientes","outer",0.4929
"Corrientes","outer",0.5821
"Corrientes","outer",0.5551
"Corrientes","outer",0.6624
"Corrientes","outer",0.6778
"Corrientes","outer",0.45
"Corrientes","outer",0.4528
"Corrientes","outer",0.6207
"Corrientes","outer",0.6462
"Corrientes","outer",0.3852
"Corrientes","outer",0.4486
"Corrientes","outer",0.5958
"Corrientes","outer",0.3586
"Corrientes","outer",0.467
"Corrientes","outer",0.4955
"Corrientes","outer",0.6454
"Corrientes","outer",0.397
"Corrientes","outer",0.4096
"Corrientes","outer",0.6355
"Corrientes","outer",0.3665
"Corrientes","outer",0.555
"Corrientes","outer",0.5891
"Corrientes","outer",0.6491
"Corrientes","outer",0.4654
"Corrientes","outer",0.3828
"Corrientes","outer",0.5514
"Corrientes","outer",0.4812
"Corrientes","outer",0.3271
"Corrientes","outer",0.5124
"Corrientes","outer",0.413
"Corrientes","outer",0.4138
"Corrientes","outer",0.425
"Corrientes","outer",0.5923
"Corrientes","outer",0.673
"Corrientes","outer",0.4026
"Corrientes","outer",0.358
"Corrientes","outer",0.6129
"Corrientes","outer",0.2871
"Corrientes","outer",0.5959
"Corrientes","outer",0.4955
"Corrientes","outer",0.5083
"Corrientes","outer",0.5113
"Corrientes","outer",0.3499
"Corrientes","outer",0.6162
"Corrientes","outer",0.3595
"Corrientes","outer",0.7044
"Corrientes","outer",0.6309
"Corrientes","outer",0.5138
"Corrientes","outer",0.3255
"Corrientes","outer",0.5564
"Corrientes","outer",0.7136
"Corrientes","outer",0.6478
"Corrientes","outer",0.5814
"Corrientes","outer",0.4411
"Corrientes","outer",0.4386
"Corrientes","outer",0.3417
"Corrientes","outer",0.4321
"Corrientes","outer",0.6585
"Corrientes","outer",0.5402
"Corrientes","outer",0.6043
"Corrientes","outer",0.3511
"Corrientes","outer",0.6733
"Corrientes","outer",0.4046
"Corrientes","outer",0.4454
"Corrientes","outer",0.3819
"Corrientes","outer",0.5067
"Corrientes","outer",0.3707
"Corrientes","outer",0.6755
"Corrientes","outer",0.5789
"Corrientes","outer",0.6275
"Corrientes","outer",0.3906
"Corrientes","outer",0.3241
"Corrientes","outer",0.5893
"Corrientes","outer",0.4372
"Corrientes","outer",0.6336
"Corrientes","outer",0.596
"Corrientes","outer",0.535
"Corrientes","outer",0.5734
"Corrientes","outer",0.3704
"Corrientes","outer",0.6967
"Corrientes","outer",0.5577
"Corrientes","outer",0.6813
"Corrientes","outer",0.4007
"Corrientes","outer",0.525
"Corrientes","outer",0.5528
"Corrientes","outer",0.3899
"Corrientes","outer",0.3709
"Corrientes","outer",0.6039
"Corrientes","outer",0.4628
"Corrientes","outer",0.4091
"Corrientes","outer",0.4661
"Corrientes","outer",0.7569
"Corrientes","outer",0.549
"Corrientes","outer",0.5287
"Corrientes","outer",0.7106
"Corrientes","outer",0.6067
"Corrientes","outer",0.5099
"Corrientes","outer",0.5002
"Neuquén","middle",0.4611
"Neuquén","middle",0.5291
"Neuquén","middle",0.5329
"Neuquén","middle",0.565
"Neuquén","middle",0.59
"Neuquén","middle",0.4915
"Neuquén","middle",0.521
"Neuquén","middle",0.5584
"Neuquén","middle",0.5273
"Neuquén","middle",0.5198
"Neuquén","middle",0.6135
"Neuquén","middle",0.4923
"Neuquén","middle",0.5662
"Neuquén","middle",0.53
"Neuquén","middle",0.5742
"Neuquén","middle",0.5684
"Neuquén","middle",0.5775
"Neuquén","middle",0.5788
"Neuquén","middle",0.4581
"Neuquén","middle",0.537
"Neuquén","middle",0.6025
"Neuquén","middle",0.4952
"Neuquén","middle",0.6197
"Neuquén","middle",0.5319
"Neuquén","middle",0.513
"Neuquén","middle",0.5646
"Neuquén","middle",0.5451
"Neuquén","middle",0.4138
"Neuquén","middle",0.5122
"Neuquén","middle",0.5068
"Neuquén","middle",0.5005
"Neuquén","middle",0.5786
"Neuquén","middle",0.5716
"Neuquén","middle",0.5127
"Neuquén","middle",0.5704
"Neuquén","middle",0.5596
"Neuquén","middle",0.4951
"Neuquén","middle",0.5218
"Neuquén","middle",0.4799
"Neuquén","middle",0.5959
"Neuquén","middle",0.5333
"Neuquén","middle",0.4872
"Neuquén","middle",0.4811
"Neuquén","middle",0.5678
"Neuquén","middle",0.5186
"Neuquén","middle",0.4976
"Neuquén","middle",0.5392
"Neuquén","middle",0.3992
"Neuquén","middle",0.4787
"Neuquén","middle",0.5348
"Neuquén","middle",0.4581
"Neuquén","middle",0.4969
"Neuquén","middle",0.5883
"Neuquén","middle",0.4866
"Neuquén","middle",0.6456
"Neuquén","middle",0.5966
"Neuquén","middle",0.5205
"Neuquén","middle",0.549
"Neuquén","middle",0.5512
"Neuquén","middle",0.5662
"Neuquén","middle",0.6762
"Neuquén","middle",0.4985
"Neuquén","middle",0.4938
"Neuquén","middle",0.5607
"Neuquén","middle",0.4944
"Neuquén","middle",0.4904
"Neuquén","middle",0.4707
"Neuquén","middle",0.5206
"Neuquén","middle",0.5369
"Neuquén","middle",0.5216
"Neuquén","middle",0.5962
"Neuquén","middle",0.581
"Neuquén","middle",0.4473
"Neuquén","middle",0.6188
"Neuquén","middle",0.4822
"Neuquén","middle",0.5681
"Neuquén","middle",0.3341
"Neuquén","middle",0.537
"Neuquén","middle",0.619
"Neuquén","middle",0.4706
"Neuquén","middle",0.581
"Neuquén","middle",0.5665
"Neuquén","middle",0.3986
"Neuquén","middle",0.4639
"Neuquén","middle",0.5499
"Neuquén","middle",0.5794
"Neuquén","middle",0.6411
"Neuquén","middle",0.4862
"Neuquén","middle",0.5271
"Neuquén","middle",0.412
"Neuquén","middle",0.5699
"Neuquén","middle",0.5867
"Neuquén","middle",0.486
"Neuquén","middle",0.4714
"Neuquén","middle",0.4659
"Neuquén","middle",0.5963
"Neuquén","middle",0.5031
"Neuquén","middle",0.5765
"Neuquén","middle",0.5095
"Neuquén","middle",0.5476
"Neuquén","middle",0.5126
"Neuquén","middle",0.5352
"Neuquén","middle",0.5359
"Neuquén","middle",0.6239
"Neuquén","middle",0.6122
"Neuquén","middle",0.5426
"Neuquén","middle",0.5885
"Neuquén","middle",0.4605
"Neuquén","middle",0.5285
"Neuquén","middle",0.587
"Neuquén","middle",0.4968
"Neuquén","middle",0.5218
"Neuquén","middle",0.5331
"Neuquén","middle",0.6079
"Neuquén","middle",0.5782
"Neuquén","middle",0.4803
"Neuquén","middle",0.5909
"Neuquén","middle",0.5129
"Neuquén","middle",0.5071
"Neuquén","middle",0.5383
"Neuquén","middle",0.5825
"Neuquén","middle",0.4672
"Neuquén","middle",0.5845
"Neuquén","middle",0.6412
"Neuquén","middle",0.5943
"Neuquén","middle",0.4887
"Neuquén","middle",0.4992
"Neuquén","middle",0.5063
"Neuquén","middle",0.4861
"Neuquén","middle",0.5893
"Neuquén","middle",0.6232
"Neuquén","middle",0.4815
"Neuquén","middle",0.5503
"Neuquén","middle",0.5693
"Neuquén","middle",0.542
"Neuquén","middle",0.4937
"Neuquén","middle",0.4781
"Neuquén","middle",0.5429
"Neuquén","middle",0.565
"Neuquén","middle",0.4723
"Neuquén","middle",0.5588
"Neuquén","middle",0.53
"Neuquén","middle",0.5364
"Neuquén","middle",0.5624
"Neuquén","middle",0.5416
"Neuquén","middle",0.6314
"Neuquén","middle",0.5204
"Neuquén","middle",0.5175
"Neuquén","middle",0.5287
"Neuquén","middle",0.5964
"Neuquén","middle",0.5423
"Neuquén","middle",0.5413
"Neuquén","middle",0.5246
"Neuquén","middle",0.4415
"Neuquén","middle",0.5748
"Neuquén","middle",0.58
"Neuquén","middle",0.5991
"Neuquén","middle",0.5365
"Neuquén","middle",0.5928
"Neuquén","middle",0.5646
"Neuquén","middle",0.5266
"Neuquén","middle",0.6168
"Neuquén","middle",0.5678
"Neuquén","middle",0.5661
"Neuquén","middle",0.3714
"Neuquén","middle",0.6235
"Neuquén","middle",0.526
"Neuquén","middle",0.5502
"Neuquén","middle",0.5482
"Neuquén","middle",0.5718
"Neuquén","middle",0.6104
"Neuquén","middle",0.4997
"Neuquén","middle",0.5591
"Neuquén","middle",0.5608
"Neuquén","middle",0.4979
"Neuquén","middle",0.5146
"Neuquén","middle",0.5253
"Neuquén","middle",0.6324
"Neuquén","middle",0.526
"Neuquén","middle",0.5575
"Neuquén","middle",0.5501
"Neuquén","middle",0.499
"Neuquén","middle",0.4388
"Neuquén","middle",0.4053
"Neuquén","middle",0.5196
"Neuquén","middle",0.5188
"Neuquén","middle",0.6321
"Neuquén","middle",0.5958
"Neuquén","middle",0.5519
"Neuquén","middle",0.5011
"Neuquén","middle",0.4981
"Neuquén","middle",0.5855
"Neuquén","middle",0.6366
"Neuquén","middle",0.4966
"Neuquén","middle",0.5846
"Neuquén","middle",0.5208
"Neuquén","middle",0.4473
"Neuquén","middle",0.6059
"Neuquén","middle",0.5211
"Neuquén","middle",0.5815
"Neuquén","middle",0.4557
"Neuquén","middle",0.5369
"Neuquén","middle",0.551
"Neuquén","middle",0.5662
"Neuquén","middle",0.5452
"Neuquén","middle",0.5697
"Neuquén","middle",0.4145
"Neuquén","middle",0.4776
"Neuquén","middle",0.5093
"Neuquén","middle",0.6244
"Neuquén","middle",0.5154
"Neuquén","middle",0.5987
"Neuquén","middle",0.4884
"Neuquén","middle",0.6265
"Neuquén","middle",0.5704
"Neuquén","middle",0.5136
"Neuquén","middle",0.5657
"Neuquén","middle",0.5522
"Neuquén","middle",0.5099
"Neuquén","middle",0.5834
"Neuquén","middle",0.5555
"Neuquén","middle",0.5391
"Neuquén","middle",0.5543
"Neuquén","middle",0.5448
"Neuquén","middle",0.504
"Neuquén","middle",0.5821
"Neuquén","middle",0.4757
"Neuquén","middle",0.5337
"Neuquén","middle",0.555
"Neuquén","middle",0.5605
"Neuquén","middle",0.542
"Neuquén","middle",0.5422
"Neuquén","middle",0.5592
"Neuquén","middle",0.4554
"Neuquén","middle",0.4658
"Neuquén","middle",0.6096
"Neuquén","middle",0.4985
"Neuquén","middle",0.53
"Neuquén","middle",0.4978
"Neuquén","middle",0.607
"Neuquén","middle",0.516
"Neuquén","middle",0.5584
"Neuquén","middle",0.4995
"Neuquén","middle",0.4921
"Neuquén","middle",0.5967
"Neuquén","middle",0.5963
"Neuquén","middle",0.5877
"Neuquén","middle",0.5882
"Neuquén","middle",0.5739
"Neuquén","middle",0.4066
"Neuquén","middle",0.549
"Neuquén","middle",0.5509
"Neuquén","middle",0.5774
"Neuquén","middle",0.452
"Neuquén","middle",0.5077
"Neuquén","middle",0.591
"Neuquén","middle",0.4943
"Neuquén","middle",0.602
"Neuquén","middle",0.5466
"Neuquén","middle",0.5638
"Neuquén","middle",0.6126
"Neuquén","middle",0.5802
"Neuquén","middle",0.5359
"Neuquén","middle",0.5644
"Neuquén","middle",0.5219
"Neuquén","middle",0.5005
"Neuquén","middle",0.5096
"Neuquén","middle",0.4758
"Neuquén","middle",0.426
"Neuquén","middle",0.5353
"Neuquén","middle",0.5299
"Neuquén","middle",0.5487
"Neuquén","middle",0.5673
"Neuquén","middle",0.6114
"Neuquén","middle",0.5142
"Neuquén","middle",0.5325
"Neuquén","middle",0.3786
"Neuquén","middle",0.4686
"Neuquén","middle",0.5386
"Neuquén","middle",0.5609
"Neuquén","middle",0.513
"Neuquén","middle",0.4284
"Neuquén","middle",0.6341
"Neuquén","middle",0.5184
"Neuquén","middle",0.5941
"Neuquén","middle",0.5185
"Neuquén","middle",0.5293
"Neuquén","middle",0.5224
"Neuquén","middle",0.5013
"Neuquén","middle",0.5992
"Neuquén","middle",0.4469
"Neuquén","middle",0.5011
"Neuquén","middle",0.4627
"Neuquén","middle",0.4723
"Neuquén","middle",0.5216
"Neuquén","middle",0.5495
"Neuquén","middle",0.652
"Neuquén","middle",0.6025
"Neuquén","middle",0.5615
"Neuquén","middle",0.3674
"Santa Cruz","middle",0.3939
"Santa Cruz","middle",0.4618
"Santa Cruz","middle",0.2937
"Santa Cruz","middle",0.6049
"Santa Cruz","middle",0.3905
"Santa Cruz","middle",0.3435
"Santa Cruz","middle",0.4323
"Santa Cruz","middle",0.4385
"Santa Cruz","middle",0.4569
"Santa Cruz","middle",0.2059
"Santa Cruz","middle",0.2955
"Santa Cruz","middle",0.4017
"Santa Cruz","middle",0.6201
"Santa Cruz","middle",0.4312
"Santa Cruz","middle",0.5418
"Santa Cruz","middle",0.5718
"Santa Cruz","middle",0.4604
"Santa Cruz","middle",0.5731
"Santa Cruz","middle",0.409
"Santa Cruz","middle",0.5564
"Santa Cruz","middle",0.4819
"Santa Cruz","middle",0.4138
"Santa Cruz","middle",0.5485
"Santa Cruz","middle",0.3308
"Santa Cruz","middle",0.438
"Santa Cruz","middle",0.2142
"Santa Cruz","middle",0.4773
"Santa Cruz","middle",0.2957
"Santa Cruz","middle",0.4684
"Santa Cruz","middle",0.4546
"Santa Cruz","middle",0.5111
"Santa Cruz","middle",0.5119
"Santa Cruz","middle",0.4455
"Santa Cruz","middle",0.6722
"Santa Cruz","middle",0.472
"Santa Cruz","middle",0.4317
"Santa Cruz","middle",0.7281
"Santa Cruz","middle",0.5405
"Santa Cruz","middle",0.4758
"Santa Cruz","middle",0.353
"Santa Cruz","middle",0.545
"Santa Cruz","middle",0.5473
"Santa Cruz","middle",0.5235
"Santa Cruz","middle",0.4883
"Santa Cruz","middle",0.3915
"Santa Cruz","middle",0.6509
"Santa Cruz","middle",0.181
"Santa Cruz","middle",0.3471
"Santa Cruz","middle",0.4167
"Santa Cruz","middle",0.4072
"Santa Cruz","middle",0.4509
"Santa Cruz","middle",0.476
"Santa Cruz","middle",0.3378
"Santa Cruz","middle",0.3748
"Santa Cruz","middle",0.279
"Santa Cruz","middle",0.6569
"Santa Cruz","middle",0.5522
"Santa Cruz","middle",0.5135
"Santa Cruz","middle",0.4953
"Santa Cruz","middle",0.2007
"Santa Cruz","middle",0.6561
"Santa Cruz","middle",0.2339
"Santa Cruz","middle",0.4741
"Santa Cruz","middle",0.4644
"Santa Cruz","middle",0.4919
"Santa Cruz","middle",0.4312
"Santa Cruz","middle",0.2952
"Santa Cruz","middle",0.3086
"Santa Cruz","middle",0.3895
"Santa Cruz","middle",0.3684
"Santa Cruz","middle",0.4208
"Santa Cruz","middle",0.6039
"Santa Cruz","middle",0.4327
"Santa Cruz","middle",0.2408
"Santa Cruz","middle",0.3455
"Santa Cruz","middle",0.3632
"Santa Cruz","middle",0.3248
"Santa Cruz","middle",0.3695
"Santa Cruz","middle",0.5344
"Santa Cruz","middle",0.6303
"Santa Cruz","middle",0.47
"Santa Cruz","middle",0.379
"Santa Cruz","middle",0.3599
"Santa Cruz","middle",0.5117
"Santa Cruz","middle",0.3923
"Santa Cruz","middle",0.4423
"Santa Cruz","middle",0.5059
"Santa Cruz","middle",0.4438
"Santa Cruz","middle",0.3735
"Santa Cruz","middle",0.3034
"Santa Cruz","middle",0.429
"Santa Cruz","middle",0.5524
"Santa Cruz","middle",0.4781
"Santa Cruz","middle",0.425
"Santa Cruz","middle",0.2699
"Santa Cruz","middle",0.2503
"Santa Cruz","middle",0.4189
"Santa Cruz","middle",0.4516
"Santa Cruz","middle",0.4952
"Santa Cruz","middle",0.6288
"Santa Cruz","middle",0.2424
"Santa Cruz","middle",0.3384
"Santa Cruz","middle",0.408
"Santa Cruz","middle",0.491
"Santa Cruz","middle",0.388
"Santa Cruz","middle",0.3925
"Santa Cruz","middle",0.4299
"Santa Cruz","middle",0.4229
"Santa Cruz","middle",0.5724
"Santa Cruz","middle",0.4866
"Santa Cruz","middle",0.5344
"Santa Cruz","middle",0.4427
"Santa Cruz","middle",0.5383
"Santa Cruz","middle",0.2675
"Santa Cruz","middle",0.324
"Santa Cruz","middle",0.4409
"Santa Cruz","middle",0.5324
"Santa Cruz","middle",0.4873
"Santa Cruz","middle",0.3457
"Santa Cruz","middle",0.5917
"Santa Cruz","middle",0.6373
"Santa Cruz","middle",0.5286
"Santa Cruz","middle",0.4124
"Santa Cruz","middle",0.4926
"Santa Cruz","middle",0.6215
"Santa Cruz","middle",0.3614
"Santa Cruz","middle",0.6165
"Santa Cruz","middle",0.5432
"Santa Cruz","middle",0.3893
"Santa Cruz","middle",0.3896
"Santa Cruz","middle",0.6495
"Santa Cruz","middle",0.4238
"Santa Cruz","middle",0.5371
"Santa Cruz","middle",0.1907
"Santa Cruz","middle",0.4977
"Santa Cruz","middle",0.3303
"Santa Cruz","middle",0.2922
"Santa Cruz","middle",0.4969
"Santa Cruz","middle",0.3539
"Santa Cruz","middle",0.4612
"Santa Cruz","middle",0.5091
"Santa Cruz","middle",0.4272
"Santa Cruz","middle",0.585
"Santa Cruz","middle",0.527
"Santa Cruz","middle",0.4022
"Santa Cruz","middle",0.2924
"Santa Cruz","middle",0.4444
"Santa Cruz","middle",0.4945
"Santa Cruz","middle",0.462
"Santa Cruz","middle",0.371
"Santa Cruz","middle",0.2001
"Santa Cruz","middle",0.2865
"Santa Cruz","middle",0.4911
"Santa Cruz","middle",0.2897
"Santa Cruz","middle",0.2638
"Santa Cruz","middle",0.5154
"Santa Cruz","middle",0.54
"Santa Cruz","middle",0.4769
"Santa Cruz","middle",0.6253
"Santa Cruz","middle",0.4256
"Santa Cruz","middle",0.4224
"Santa Cruz","middle",0.398
"Santa Cruz","middle",0.4558
"Santa Cruz","middle",0.4417
"Santa Cruz","middle",0.6564
"Santa Cruz","middle",0.4556
"Santa Cruz","middle",0.5148
"Santa Cruz","middle",0.2867
"Santa Cruz","middle",0.4615
"Santa Cruz","middle",0.3854
"Santa Cruz","middle",0.318
"Santa Cruz","middle",0.5091
"Santa Cruz","middle",0.44
"Santa Cruz","middle",0.3191
"Santa Cruz","middle",0.3605
"Santa Cruz","middle",0.5275
"Santa Cruz","middle",0.4321
"Santa Cruz","middle",0.2072
"Santa Cruz","middle",0.4831
"Santa Cruz","middle",0.4548
"Santa Cruz","middle",0.5262
"Santa Cruz","middle",0.2828
"Santa Cruz","middle",0.4514
"Santa Cruz","middle",0.64
"Santa Cruz","middle",0.4244
"Santa Cruz","middle",0.4981
"Santa Cruz","middle",0.4351
"Santa Cruz","middle",0.4879
"Santa Cruz","middle",0.4299
"Santa Cruz","middle",0.5184
"Santa Cruz","middle",0.4736
"Santa Cruz","middle",0.5668
"Santa Cruz","middle",0.5355
"Santa Cruz","middle",0.3908
"Santa Cruz","middle",0.3829
"Santa Cruz","middle",0.5044
"Santa Cruz","middle",0.5898
"Santa Cruz","middle",0.474
"Santa Cruz","middle",0.3126
"Santa Cruz","middle",0.3621
"Santa Cruz","middle",0.3314
"Santa Cruz","middle",0.5441
"Santa Cruz","middle",0.4152
"Santa Cruz","middle",0.2888
"Santa Cruz","middle",0.4992
"Santa Cruz","middle",0.5129
