"supplier_id","provincia","estrato","A_personeria","A_rubro","A_cliente","A_escala","A_directa","A_registro","S_intensidad","S_tenure","S_cohorte","S_fundamento","n_adjudicaciones","primer_ejercicio","ultimo_ejercicio"
4199,"CABA","core","SA","MANT. REPARACION Y","infraestructura","grande","mixto","reg16_18","2-5adj","5+anios","fund_pre2000","consagrado",2,2021,2025
4200,"Neuquén","middle","PersFisica","MANT. REPARACION Y","ciencia_universidad","sin_ars","mayoria_directa","reg19_21","2-5adj","2-4anios","pers_fisica","solo_aritmetico",2,2020,2022
4201,"Buenos Aires","core","PersFisica","OTROS","ciencia_universidad","grande","mayoria_directa","reg16_18","1adj","1anio","pers_fisica","solo_aritmetico",1,2019,2019
4202,"Buenos Aires","core","PersFisica","OTROS","seguridad_defensa","media","sin_directa","reg16_18","2-5adj","1anio","pers_fisica","sin_fundamento",2,2023,2023
4203,"CABA","core","PersFisica","OTROS","seguridad_defensa","media","mixto","reg16_18","2-5adj","1anio","pers_fisica","solo_aritmetico",2,2025,2025
4204,"CABA","core","PersFisica","OTROS","seguridad_defensa","chica","sin_directa","reg16_18","2-5adj","2-4anios","pers_fisica","sin_fundamento",2,2021,2023
4205,"CABA","core","SRL","SERV. PROFESIONAL ","cultura_educacion","grande","mayoria_directa","reg16_18","2-5adj","5+anios","fund_2011_2016","consagrado",3,2019,2025
4206,"Santa Fe","core","SRL","ALIMENTOS","seguridad_defensa","media","mixto","reg22plus","20+adj","2-4anios","fund_2017plus","solo_aritmetico",28,2024,2025
4207,"Buenos Aires","core","PersFisica","ALQUILER","salud_social","media","mayoria_directa","reg16_18","2-5adj","5+anios","pers_fisica","solo_aritmetico",4,2019,2023
4208,"Buenos Aires","core","SA","MANT. REPARACION Y","seguridad_defensa","grande","sin_directa","reg16_18","2-5adj","5+anios","fund_pre2000","sin_fundamento",5,2019,2024
4209,"Buenos Aires","core","SRL","OTROS","seguridad_defensa","media","sin_directa","reg16_18","20+adj","5+anios","fund_2001_2010","sin_fundamento",38,2019,2025
4210,"CABA","core","SA","ELECTRICIDAD Y TEL","administracion","grande","sin_directa","reg16_18","1adj","1anio","fund_pre2000","sin_fundamento",1,2019,2019
4211,"Buenos Aires","core","OtraForma","SERV. PROFESIONAL ","infraestructura","grande","mayoria_directa","reg19_21","2-5adj","2-4anios","fund_2011_2016","consagrado",2,2021,2023
4212,"Río Negro","middle","PersFisica","ALIMENTOS","seguridad_defensa","chica","mayoria_directa","reg22plus","2-5adj","1anio","pers_fisica","solo_aritmetico",2,2023,2023
4213,"CABA","core","SRL","SERV. PROFESIONAL ","salud_social","chica","mayoria_directa","reg16_18","2-5adj","2-4anios","fund_2001_2010","consagrado",3,2023,2024
4214,"CABA","core","SA","SERV. PROFESIONAL ","seguridad_defensa","grande","mixto","reg16_18","20+adj","5+anios","fund_pre2000","solo_aritmetico",91,2019,2025
4215,"CABA","core","PersFisica","SERV. PROFESIONAL ","administracion","chica","mayoria_directa","reg16_18","1adj","1anio","pers_fisica","consagrado",1,2019,2019
4216,"CABA","core","SA","OTROS","seguridad_defensa","media","mixto","reg16_18","20+adj","5+anios","fund_2001_2010","solo_aritmetico",51,2019,2025
4217,"CABA","core","SA","OTROS","salud_social","grande","mixto","reg16_18","20+adj","5+anios","fund_pre2000","solo_aritmetico",62,2019,2025
4218,"Misiones","outer","PersFisica","MANT. REPARACION Y","salud_social","chica","mayoria_directa","reg22plus","1adj","1anio","pers_fisica","solo_aritmetico",1,2024,2024
4219,"Mendoza","core","PersFisica","OTROS","seguridad_defensa","chica","sin_directa","reg22plus","2-5adj","2-4anios","pers_fisica","sin_fundamento",2,2023,2025
4220,"CABA","core","SA","SERV. PROFESIONAL ","ciencia_universidad","media","mayoria_directa","reg16_18","1adj","1anio","fund_pre2000","consagrado",1,2021,2021
4221,"Buenos Aires","core","SA","EQUIPOS","infraestructura","grande","mixto","reg19_21","2-5adj","2-4anios","fund_2001_2010","consagrado",3,2021,2023
4222,"CABA","core","PersFisica","OTROS","seguridad_defensa","media","sin_directa","reg16_18","2-5adj","1anio","pers_fisica","sin_fundamento",2,2020,2020
4223,"Santa Fe","core","SA","MANT. REPARACION Y","administracion","grande","sin_directa","reg16_18","2-5adj","1anio","fund_pre2000","sin_fundamento",3,2019,2019
4224,"Buenos Aires","core","PersFisica","ALQUILER","salud_social","grande","mayoria_directa","reg19_21","2-5adj","5+anios","pers_fisica","solo_aritmetico",2,2019,2025
4225,"CABA","core","PersFisica","ALQUILER","administracion","media","sin_directa","reg16_18","2-5adj","2-4anios","pers_fisica","sin_fundamento",2,2019,2022
4226,"Buenos Aires","core","PersFisica","OTROS","seguridad_defensa","media","mixto","reg22plus","2-5adj","2-4anios","pers_fisica","solo_aritmetico",4,2022,2024
4227,"Buenos Aires","core","SA","OTROS","salud_social","chica","mayoria_directa","reg19_21","1adj","1anio","fund_2001_2010","solo_aritmetico",1,2024,2024
4228,"CABA","core","SRL","OTROS","seguridad_defensa","chica","mixto","reg22plus","2-5adj","1anio","fund_2017plus","solo_aritmetico",4,2025,2025
4229,"CABA","core","SA","SERV. PROFESIONAL ","salud_social","grande","mayoria_directa","reg16_18","1adj","1anio","fund_pre2000","solo_aritmetico",1,2019,2019
4230,"Formosa","outer","PersFisica","OTROS","infraestructura","grande","sin_directa","reg16_18","1adj","1anio","pers_fisica","sin_fundamento",1,2020,2020
4231,"Buenos Aires","core","SRL","SERV. PROFESIONAL ","seguridad_defensa","media","sin_directa","reg16_18","2-5adj","2-4anios","fund_2011_2016","sin_fundamento",3,2019,2020
